Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,Age_Standardized,DailyRate_Standardized,DistanceFromHome_Standardized,Education_Standardized,EmployeeCount_Standardized,EmployeeNumber_Standardized,EnvironmentSatisfaction_Standardized,HourlyRate_Standardized,JobInvolvement_Standardized,JobLevel_Standardized,JobSatisfaction_Standardized,MonthlyIncome_Standardized,MonthlyRate_Standardized,NumCompaniesWorked_Standardized,PercentSalaryHike_Standardized,PerformanceRating_Standardized,RelationshipSatisfaction_Standardized,StandardHours_Standardized,StockOptionLevel_Standardized,TotalWorkingYears_Standardized,TrainingTimesLastYear_Standardized,WorkLifeBalance_Standardized,YearsAtCompany_Standardized,YearsInCurrentRole_Standardized,YearsSinceLastPromotion_Standardized,YearsWithCurrManager_Standardized,Age_Scaled,DailyRate_Scaled,DistanceFromHome_Scaled,Education_Scaled,EmployeeCount_Scaled,EmployeeNumber_Scaled,EnvironmentSatisfaction_Scaled,HourlyRate_Scaled,JobInvolvement_Scaled,JobLevel_Scaled,JobSatisfaction_Scaled,MonthlyIncome_Scaled,MonthlyRate_Scaled,NumCompaniesWorked_Scaled,PercentSalaryHike_Scaled,PerformanceRating_Scaled,RelationshipSatisfaction_Scaled,StandardHours_Scaled,StockOptionLevel_Scaled,TotalWorkingYears_Scaled,TrainingTimesLastYear_Scaled,WorkLifeBalance_Scaled,YearsAtCompany_Scaled,YearsInCurrentRole_Scaled,YearsSinceLastPromotion_Scaled,YearsWithCurrManager_Scaled,Age_Normalized,DailyRate_Normalized,DistanceFromHome_Normalized,Education_Normalized,EmployeeCount_Normalized,EmployeeNumber_Normalized,EnvironmentSatisfaction_Normalized,HourlyRate_Normalized,JobInvolvement_Normalized,JobLevel_Normalized,JobSatisfaction_Normalized,MonthlyIncome_Normalized,MonthlyRate_Normalized,NumCompaniesWorked_Normalized,PercentSalaryHike_Normalized,PerformanceRating_Normalized,RelationshipSatisfaction_Normalized,StandardHours_Normalized,StockOptionLevel_Normalized,TotalWorkingYears_Normalized,TrainingTimesLastYear_Normalized,WorkLifeBalance_Normalized,YearsAtCompany_Normalized,YearsInCurrentRole_Normalized,YearsSinceLastPromotion_Normalized,YearsWithCurrManager_Normalized
25,Travel_Frequently,599,Sales,24,1,Life Sciences,1,1273,3,Male,73,1,1,Sales Representative,4,Single,1118,8040,1,Y,Yes,14,3,4,80,0,1,4,3,1,0,1,0,Yes,-1.3056792178158831,-0.5044618881578836,1.827157989468953,-1.8684257522543597,0.0,0.4123074801977933,0.2546249253678617,0.349801425194451,-2.432005601372186,-0.9614863916702531,1.1532535902386967,-1.1441829407108768,-0.8816278208420879,-0.6780493930322936,-0.3305890744344257,-0.42623001504290287,1.1914379855160337,0.0,-0.9320143892374165,-1.3216011591512031,0.9316033855643254,0.33809616377248186,-0.9810141559830953,-1.1676872598353414,-0.3687152874355457,-1.1559347102263289,0.16666666666666669,0.35576234788833216,0.8214285714285714,0.0,0.0,0.6153846153846153,0.6666666666666667,0.6142857142857143,0.0,0.0,1.0,0.00573986308583465,0.23874723951013851,0.1111111111111111,0.2142857142857143,0.0,1.0,0.0,0.0,0.025,0.6666666666666666,0.6666666666666667,0.025,0.0,0.06666666666666667,0.0,0.0030342830758195083,0.07270142249663543,0.002912911752786728,0.00012137132303278034,0.00012137132303278034,0.15450569422072938,0.000364113969098341,0.008860106581392965,0.00012137132303278034,0.00012137132303278034,0.00048548529213112134,0.13569313915064843,0.9758254371835539,0.00012137132303278034,0.0016991985224589247,0.000364113969098341,0.00048548529213112134,0.009709705842622427,0.0,0.00012137132303278034,0.00048548529213112134,0.000364113969098341,0.00012137132303278034,0.0,0.00012137132303278034,0.0
26,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1,1275,3,Male,53,3,1,Research Scientist,4,Single,2875,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2,No,-1.1961773664814839,-0.54412752384567,-0.6407266473844129,-0.8916882501868245,0.0,0.4156307355939231,0.2546249253678617,-0.6343289002329991,0.3796721288811475,-0.9614863916702531,1.1532535902386967,-0.770857949615336,-0.6099621924199352,-0.6780493930322936,1.3093409798465847,2.346151056253851,-0.6589728319256667,0.0,-0.9320143892374165,-0.42164245835933756,-0.6201892226844657,-1.0778621289498782,0.16194730971731802,0.21280194070989908,-0.058284890797371494,-0.5952272282818631,0.19047619047619052,0.3443092340730136,0.10714285714285714,0.25,0.0,0.6163522012578616,0.6666666666666667,0.32857142857142857,0.6666666666666667,0.0,1.0,0.09826224328593997,0.3163621762698253,0.1111111111111111,0.6428571428571427,1.0,0.3333333333333333,0.0,0.0,0.2,0.3333333333333333,0.3333333333333333,0.2,0.2777777777777778,0.13333333333333333,0.11764705882352941,0.002482362977717696,0.05566221600036218,0.00038190199657195324,0.00019095099828597662,9.547549914298831e-05,0.1217312614073101,0.00028642649742896493,0.00506020145457838,0.00028642649742896493,9.547549914298831e-05,0.00038190199657195324,0.2744920600360914,0.9521771529530224,9.547549914298831e-05,0.0019095099828597662,0.00038190199657195324,0.00019095099828597662,0.007638039931439065,0.0,0.0007638039931439065,0.00019095099828597662,0.00019095099828597662,0.0007638039931439065,0.00047737749571494155,0.00019095099828597662,0.00019095099828597662
45,Travel_Rarely,1449,Sales,2,3,Marketing,1,1277,1,Female,94,1,5,Manager,2,Single,18824,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11,Yes,0.8843578088720997,1.6027750077557696,-0.8875151110697495,0.08504925188071055,0.0,0.41895399099005287,-1.5756862740979403,1.3831382668932737,-2.432005601372186,2.6533089938931025,-0.6608531809232983,2.61796406688027,-1.6612083903494244,-0.27759434772997477,0.21605427699257776,-0.42623001504290287,-1.584178240646517,0.0,-0.9320143892374165,1.8925370579626022,-0.6201892226844657,0.33809616377248186,2.774430659889691,1.5932911412551394,-0.3687152874355457,1.9279564404682326,0.6428571428571428,0.9642090193271294,0.03571428571428571,0.5,0.0,0.6173197871311078,0.0,0.9142857142857141,0.0,1.0,0.3333333333333333,0.9381253291205898,0.016020879341497693,0.2222222222222222,0.3571428571428571,0.0,0.0,0.0,0.0,0.65,0.3333333333333333,0.6666666666666667,0.6000000000000001,0.5555555555555556,0.06666666666666667,0.6470588235294118,0.002357645512153237,0.07591618549133423,0.00010478424498458833,0.00015717636747688247,5.239212249229416e-05,0.06690474042265965,5.239212249229416e-05,0.004924859514275651,5.239212249229416e-05,0.0002619606124614708,0.00010478424498458833,0.9862293137949453,0.13061356137328933,0.00010478424498458833,0.0008382739598767066,0.00015717636747688247,5.239212249229416e-05,0.004191369799383533,0.0,0.001362195184799648,0.00010478424498458833,0.00015717636747688247,0.0012574109398150598,0.0005239212249229416,5.239212249229416e-05,0.0005763133474152357
55,Non-Travel,177,Research & Development,8,1,Medical,1,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577,25592,1,Y,Yes,15,3,4,80,1,34,3,3,33,9,15,0,No,1.979376322216091,-1.5506430294232503,-0.14714972001373974,-1.8684257522543597,0.0,0.4206156186881178,1.1697805251007627,-1.4216331605749593,-1.0261667362455194,1.7496101475022634,-0.6608531809232983,1.5030885812352488,1.5851466799678577,-0.6780493930322936,-0.057267398720923963,-0.42623001504290287,1.1914379855160337,0.0,0.24198831185855807,2.9210612874390196,0.1557070814399298,0.33809616377248186,4.243952544361651,1.3171933011460915,3.977310265498893,-1.1559347102263289,0.8809523809523809,0.05368647100930565,0.25,0.0,0.0,0.617803580067731,1.0,0.10000000000000003,0.3333333333333333,0.75,0.3333333333333333,0.6618220115850447,0.9435053202168239,0.1111111111111111,0.2857142857142857,0.0,1.0,0.0,0.3333333333333333,0.8500000000000001,0.5,0.6666666666666667,0.8250000000000001,0.5,1.0,0.0,0.0018965926253544068,0.0061035799034132735,0.0002758680182333683,3.4483502279171036e-05,3.4483502279171036e-05,0.04406991591278058,0.00013793400911668414,0.0012758895843293283,6.896700455834207e-05,0.00013793400911668414,6.896700455834207e-05,0.46818251044430514,0.8825017903285451,3.4483502279171036e-05,0.0005172525341875655,0.0001034505068375131,0.00013793400911668414,0.0027586801823336828,3.4483502279171036e-05,0.0011724390774918152,0.0001034505068375131,0.0001034505068375131,0.0011379555752126442,0.0003103515205125393,0.0005172525341875655,0.0
21,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,1279,1,Female,45,2,1,Laboratory Technician,3,Single,2625,25308,1,Y,No,20,4,3,80,0,2,2,1,2,2,2,2,Yes,-1.7436866231534796,-1.3671894643672382,0.09963874367159682,-0.8916882501868245,0.0,0.4222772463861827,-1.5756862740979403,-1.0279810304039791,-1.0261667362455194,-0.9614863916702531,0.24620020465769926,-0.8239776125486798,1.5452330542710695,-0.6780493930322936,1.3093409798465847,2.346151056253851,0.26623257679518353,0.0,-0.9320143892374165,-1.193035630466651,-0.6201892226844657,-2.4938204216722384,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,0.07142857142857145,0.1066571224051539,0.3214285714285714,0.25,0.0,0.6182873730043541,0.0,0.21428571428571425,0.3333333333333333,0.0,0.6666666666666667,0.0850974196945761,0.9321019875527002,0.1111111111111111,0.6428571428571427,1.0,0.6666666666666667,0.0,0.0,0.05,0.3333333333333333,0.0,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0008242625626960835,0.00985190015412938,0.00039250598223623026,7.850119644724606e-05,3.925059822362303e-05,0.05020151512801385,3.925059822362303e-05,0.0017662769200630362,7.850119644724606e-05,3.925059822362303e-05,0.00011775179467086907,0.10303282033701044,0.9933541398434516,3.925059822362303e-05,0.0007850119644724605,0.0001570023928944921,0.00011775179467086907,0.003140047857889842,0.0,7.850119644724606e-05,7.850119644724606e-05,3.925059822362303e-05,7.850119644724606e-05,7.850119644724606e-05,7.850119644724606e-05,7.850119644724606e-05
46,Travel_Rarely,168,Sales,4,2,Marketing,1,1280,4,Female,33,2,5,Manager,2,Married,18789,9946,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8,No,0.9938596602064987,-1.57295494949763,-0.6407266473844129,-0.8916882501868245,0.0,0.4239388740842476,1.1697805251007627,-1.6184592256604493,-1.0261667362455194,2.6533089938931025,-0.6608531809232983,2.6105273140696017,-0.6137567976798411,-0.27759434772997477,-0.3305890744344257,-0.42623001504290287,0.26623257679518353,0.0,0.24198831185855807,1.8925370579626022,-0.6201892226844657,0.33809616377248186,0.651787937874638,-0.063295899399149,-0.6791456840737199,1.086895217551534,0.6666666666666665,0.047244094488188976,0.10714285714285714,0.25,0.0,0.6187711659409773,1.0,0.04285714285714287,0.3333333333333333,1.0,0.3333333333333333,0.9362822538177988,0.3152780566151375,0.2222222222222222,0.2142857142857143,0.0,0.6666666666666667,0.0,0.3333333333333333,0.65,0.3333333333333333,0.6666666666666667,0.275,0.2222222222222222,0.0,0.47058823529411764,0.002159774741917386,0.007887872970480889,0.000187806499297164,9.3903249648582e-05,4.6951624824291e-05,0.06009807977509248,0.000187806499297164,0.001549403619201603,9.3903249648582e-05,0.000234758124121455,9.3903249648582e-05,0.8821740788236037,0.4669808605023983,9.3903249648582e-05,0.000657322747540074,0.000140854874472873,0.000140854874472873,0.00375612998594328,4.6951624824291e-05,0.001220742245431566,9.3903249648582e-05,0.000140854874472873,0.0005164678730672011,0.000187806499297164,0.0,0.000375612998594328
34,Travel_Rarely,131,Sales,2,3,Marketing,1,1281,3,Female,86,3,2,Sales Executive,1,Single,4538,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2,No,-0.3201625558062908,-1.6646817320256362,-0.8875151110697495,0.08504925188071055,0.0,0.42560050178231246,0.2546249253678617,0.9894861367222936,0.3796721288811475,-0.05778754527941421,-1.5679065665042957,-0.41750595178273253,-1.1628502328817816,-1.0785044383346125,-0.8772324258614291,-0.42623001504290287,1.1914379855160337,0.0,-0.9320143892374165,-0.9359045730975464,0.1557070814399298,0.33809616377248186,-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,0.380952380952381,0.02075876879026485,0.03571428571428571,0.5,0.0,0.6192549588776003,0.6666666666666667,0.7999999999999998,0.6666666666666667,0.25,0.0,0.18583464981569248,0.15840192732383054,0.0,0.0714285714285714,0.0,1.0,0.0,0.0,0.1,0.5,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0.0044363483373023324,0.017092989181958985,0.0002609616669001372,0.0003914425003502058,0.0001304808334500686,0.16714594764953788,0.0003914425003502058,0.0112213516767059,0.0003914425003502058,0.0002609616669001372,0.0001304808334500686,0.5921220221964113,0.7879737532049643,0.0,0.0015657700014008232,0.0003914425003502058,0.0005219233338002744,0.010438466676005488,0.0,0.0005219233338002744,0.0003914425003502058,0.0003914425003502058,0.0003914425003502058,0.0002609616669001372,0.0,0.0002609616669001372
51,Travel_Frequently,237,Sales,9,3,Life Sciences,1,1282,4,Male,83,3,5,Manager,2,Divorced,19847,19196,4,Y,Yes,24,4,1,80,1,31,5,2,29,10,11,10,No,1.5413689168784945,-1.4018968955940512,-0.02375548817107146,0.08504925188071055,0.0,0.4272621294803774,1.1697805251007627,0.841866587908176,0.3796721288811475,2.6533089938931025,-0.6608531809232983,2.835329727603513,0.6862468561768132,0.523315742874663,2.4026276827005915,2.346151056253851,-1.584178240646517,0.0,0.24198831185855807,2.535364701385363,1.707499689688721,-1.0778621289498782,3.5908317068185576,1.5932911412551394,2.7355886789461965,1.6476026994959998,0.7857142857142856,0.09663564781675019,0.2857142857142857,0.5,0.0,0.6197387518142234,1.0,0.7571428571428571,0.6666666666666667,1.0,0.3333333333333333,0.9919957872564508,0.6866894197952218,0.4444444444444444,0.9285714285714285,1.0,0.0,0.0,0.3333333333333333,0.775,0.8333333333333333,0.3333333333333333,0.7250000000000001,0.5555555555555556,0.7333333333333333,0.5882352941176471,0.0018449844631228767,0.008573751328629838,0.00032558549349227236,0.00010852849783075745,3.617616594358582e-05,0.046377844739677015,0.00014470466377434327,0.0030026217733176226,0.00010852849783075745,0.0001808808297179291,7.235233188717164e-05,0.7179883654823477,0.6944376814530734,0.00014470466377434327,0.0008682279826460596,0.00014470466377434327,3.617616594358582e-05,0.0028940932754868655,3.617616594358582e-05,0.0011214611442511603,0.0001808808297179291,7.235233188717164e-05,0.0010491088123639888,0.0003617616594358582,0.000397937825379444,0.0003617616594358582
59,Travel_Rarely,1429,Research & Development,18,4,Medical,1,1283,4,Male,67,3,3,Manufacturing Director,4,Single,10512,20002,6,Y,No,12,3,4,80,0,25,6,2,9,7,5,4,No,2.4173837275536876,1.5531929631460366,1.0867925984129432,1.0617867539482457,0.0,0.4289237571784423,1.1697805251007627,0.05456232756621595,0.3796721288811475,0.8459113011114247,1.1532535902386967,0.8518415136724528,0.7995228502317823,1.3242258334793007,-0.8772324258614291,-0.42623001504290287,1.1914379855160337,0.0,-0.9320143892374165,1.76397152927805,2.4833959938131165,-1.0778621289498782,0.32522751910309133,0.7649976209279952,0.8730062991171511,-0.0345197463373974,0.976190476190476,0.9498926270579814,0.6071428571428571,0.75,0.0,0.6202225447508466,1.0,0.5285714285714285,0.6666666666666667,0.5,1.0,0.5004212743549237,0.7190523991166432,0.6666666666666666,0.0714285714285714,0.0,1.0,0.0,0.0,0.625,1.0,0.3333333333333333,0.225,0.38888888888888884,0.3333333333333333,0.23529411764705882,0.002601654530847623,0.06301295465391955,0.0007937251111060545,0.00017638335802356767,4.409583950589192e-05,0.056574962086059326,0.00017638335802356767,0.002954421246894758,0.00013228751851767574,0.00013228751851767574,0.00017638335802356767,0.46353546488593583,0.88200498179685,0.0002645750370353515,0.000529150074070703,0.00013228751851767574,0.00017638335802356767,0.003527667160471353,0.0,0.0011023959876472979,0.0002645750370353515,8.819167901178383e-05,0.00039686255555302724,0.00030867087654124344,0.00022047919752945957,0.00017638335802356767
34,Travel_Frequently,135,Research & Development,19,3,Medical,1,1285,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,22534,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10,No,-0.3201625558062908,-1.6547653231036896,1.2101868302556114,0.08504925188071055,0.0,0.4322470125745721,0.2546249253678617,-0.9787745141326066,0.3796721288811475,-0.05778754527941421,-0.6608531809232983,-0.43747894504566986,1.1553724990496252,0.523315742874663,-0.6039107501479274,-0.42623001504290287,0.26623257679518353,0.0,1.4159910129545328,0.4783162424325279,-0.6201892226844657,1.754054456494842,0.651787937874638,1.0410954610370433,0.8730062991171511,1.6476026994959998,0.380952380952381,0.023622047244094488,0.6428571428571428,0.5,0.0,0.6211901306240928,0.6666666666666667,0.2285714285714286,0.6666666666666667,0.25,0.3333333333333333,0.18088467614533968,0.8207187311784782,0.4444444444444444,0.1428571428571428,0.0,0.6666666666666667,0.0,0.6666666666666666,0.375,0.3333333333333333,1.0,0.275,0.4444444444444444,0.3333333333333333,0.5882352941176471,0.0014779667401459387,0.005868397350579462,0.0008259225900815539,0.00013040883001287694,4.346961000429231e-05,0.05585844885551562,0.00013040883001287694,0.0019996020601974465,0.00013040883001287694,8.693922000858462e-05,8.693922000858462e-05,0.19317894685907505,0.979544191836723,0.00017387844001716924,0.0005651049300558,0.00013040883001287694,0.00013040883001287694,0.003477568800343385,8.693922000858462e-05,0.0006520441500643847,8.693922000858462e-05,0.00017387844001716924,0.00047816571004721543,0.0003477568800343385,0.00021734805002146158,0.00043469610004292315
28,Travel_Frequently,791,Research & Development,1,4,Medical,1,1286,4,Male,44,3,1,Laboratory Technician,3,Single,2154,6842,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2,No,-0.9771736638126857,-0.028474259904446627,-1.0109093429124179,1.0617867539482457,0.0,0.433908640272637,1.1697805251007627,-1.0771875466753518,0.3796721288811475,-0.9614863916702531,0.24620020465769926,-0.9240550575150998,-1.0499958616334688,-1.0785044383346125,-1.1505541015749308,-0.42623001504290287,0.26623257679518353,0.0,-0.9320143892374165,-0.8073390444129942,-0.6201892226844657,-1.0778621289498782,-0.4911735278257753,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,0.23809523809523808,0.49319971367215454,0.0,0.75,0.0,0.6216739235607159,1.0,0.2,0.6666666666666667,0.0,0.6666666666666667,0.06029489204844655,0.19064444890584217,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.125,0.3333333333333333,0.3333333333333333,0.1,0.1111111111111111,0.0,0.11764705882352941,0.003819469393680436,0.10790001037147233,0.00013640962120287274,0.000545638484811491,0.00013640962120287274,0.17542277286689434,0.000545638484811491,0.0060020233329264,0.0004092288636086182,0.00013640962120287274,0.0004092288636086182,0.29382632407098785,0.9333146282700552,0.0,0.0015005058332316,0.0004092288636086182,0.0004092288636086182,0.010912769696229818,0.0,0.0006820481060143636,0.0002728192424057455,0.0002728192424057455,0.000545638484811491,0.0002728192424057455,0.0,0.0002728192424057455
44,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,1288,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,No,0.7748559575377005,0.982999450134107,-0.6407266473844129,-0.8916882501868245,0.0,0.43723189566876675,0.2546249253678617,1.2847252343505287,1.7855109940078144,2.6533089938931025,-1.5679065665042957,2.6957312534146856,0.4446569879628036,-0.6780493930322936,-0.3305890744344257,-0.42623001504290287,1.1914379855160337,0.0,1.4159910129545328,1.8925370579626022,0.9316033855643254,-1.0778621289498782,2.9377108692754645,1.3171933011460915,3.666879868860719,2.488663922412698,0.6190476190476188,0.7852541159627773,0.10714285714285714,0.25,0.0,0.6226415094339622,0.6666666666666667,0.8857142857142857,1.0,1.0,0.0,0.9573986308583465,0.6176671351134311,0.1111111111111111,0.2142857142857143,0.0,1.0,0.0,0.6666666666666666,0.65,0.6666666666666666,0.3333333333333333,0.625,0.5,0.9333333333333333,0.7647058823529411,0.0016912859250923311,0.04608754145876602,0.00015375326591748464,7.687663295874232e-05,3.843831647937116e-05,0.04950855162543005,0.00011531494943811348,0.003536325116102147,0.00015375326591748464,0.00019219158239685582,3.843831647937116e-05,0.7376312932391326,0.6717864571099698,3.843831647937116e-05,0.0005381364307111962,0.00011531494943811348,0.00015375326591748464,0.003075065318349693,7.687663295874232e-05,0.0009993962284636502,0.00015375326591748464,7.687663295874232e-05,0.000960957911984279,0.0003459448483143404,0.0005381364307111962,0.0004996981142318251
34,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,1289,3,Male,56,2,2,Human Resources,2,Married,4490,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8,No,-0.3201625558062908,-0.3829858788640377,0.2230329755142651,0.08504925188071055,0.0,0.4388935233668317,0.2546249253678617,-0.4867093514188816,-1.0261667362455194,-0.05778754527941421,-0.6608531809232983,-0.42770492706593455,1.0568533032276237,0.523315742874663,-1.1505541015749308,-0.42623001504290287,1.1914379855160337,0.0,1.4159910129545328,0.34975071374797573,1.707499689688721,1.754054456494842,0.48850772848886465,1.3171933011460915,-0.3687152874355457,1.086895217551534,0.380952380952381,0.39083750894774516,0.35714285714285715,0.5,0.0,0.6231253023705854,0.6666666666666667,0.3714285714285714,0.3333333333333333,0.25,0.3333333333333333,0.18330700368615063,0.7925717727363983,0.4444444444444444,0.0,0.0,1.0,0.0,0.6666666666666666,0.35000000000000003,0.8333333333333333,1.0,0.25,0.5,0.06666666666666667,0.47058823529411764,0.0015221513693243571,0.029010414333005396,0.0004924607371343509,0.00013430747376391388,4.4769157921304625e-05,0.057707444560561656,0.00013430747376391388,0.002507072843593059,8.953831584260925e-05,8.953831584260925e-05,8.953831584260925e-05,0.20101351906665776,0.9774450248958438,0.0001790766316852185,0.0004924607371343509,0.00013430747376391388,0.0001790766316852185,0.00358153263370437,8.953831584260925e-05,0.0006267682108982648,0.00022384578960652312,0.0001790766316852185,0.00044769157921304624,0.0004029224212917416,4.4769157921304625e-05,0.000358153263370437
35,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1,1291,3,Male,66,3,1,Research Scientist,3,Married,3506,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2,No,-0.2106607044718917,-0.16730398481169909,-0.3939381836990763,-1.8684257522543597,0.0,0.44221677876296145,0.2546249253678617,0.005355811294843447,0.3796721288811475,-0.9614863916702531,0.24620020465769926,-0.636783920371576,-1.1655205106572708,-1.0785044383346125,-0.3305890744344257,-0.42623001504290287,1.1914379855160337,0.0,-0.9320143892374165,-0.9359045730975464,0.1557070814399298,0.33809616377248186,-0.6544537372115486,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,0.4047619047619047,0.45311381531853967,0.17857142857142855,0.0,0.0,0.6240928882438316,0.6666666666666667,0.5142857142857142,0.6666666666666667,0.0,0.6666666666666667,0.1314902580305424,0.15763902830756876,0.0,0.2142857142857143,0.0,1.0,0.0,0.0,0.1,0.5,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.00491295625322222,0.1031720813176666,0.0008422210719809519,0.00014037017866349197,0.00014037017866349197,0.18121790065456814,0.00042111053599047595,0.00926443179179047,0.00042111053599047595,0.00014037017866349197,0.00042111053599047595,0.4921378463942029,0.8450284755542217,0.0,0.001965182501288888,0.00042111053599047595,0.0005614807146539679,0.011229614293079358,0.0,0.0005614807146539679,0.00042111053599047595,0.00042111053599047595,0.00042111053599047595,0.00028074035732698395,0.00028074035732698395,0.00028074035732698395
42,Travel_Rarely,603,Research & Development,7,4,Medical,1,1292,2,Female,78,4,2,Research Scientist,2,Married,2372,5628,6,Y,Yes,16,3,4,80,0,18,2,3,1,0,0,0,No,0.5558522548689022,-0.494545479235937,-0.270543951856408,1.0617867539482457,0.0,0.4438784064610264,-0.6605306743650393,0.5958340065513135,1.7855109940078144,-0.05778754527941421,-0.6608531809232983,-0.8777347114372239,-1.2206125573936826,1.3242258334793007,0.21605427699257776,-0.42623001504290287,1.1914379855160337,0.0,-0.9320143892374165,0.8640128284861845,-0.6201892226844657,0.33809616377248186,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,0.5714285714285714,0.3586256263421618,0.2142857142857143,0.75,0.0,0.6245766811804547,0.3333333333333333,0.6857142857142857,1.0,0.25,0.3333333333333333,0.07177461822011585,0.14189921702469382,0.6666666666666666,0.3571428571428571,0.0,1.0,0.0,0.0,0.45,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.0,0.006695521950722977,0.0961285651496656,0.0011159203251204961,0.000637668757211712,0.000159417189302928,0.205967008579383,0.000318834378605856,0.012434540765628386,0.000637668757211712,0.000318834378605856,0.000318834378605856,0.37813757302654527,0.8971999413968789,0.0009565031358175682,0.002550675028846848,0.0004782515679087841,0.000637668757211712,0.012753375144234242,0.0,0.0028695094074527045,0.000318834378605856,0.0004782515679087841,0.000159417189302928,0.0,0.0,0.0
43,Travel_Rarely,531,Sales,4,4,Marketing,1,1293,4,Female,56,2,3,Sales Executive,4,Single,10231,20364,3,Y,No,14,3,4,80,0,23,3,4,21,7,15,17,No,0.6653541062033014,-0.6730408398309758,-0.6407266473844129,1.0617867539482457,0.0,0.44554003415909127,1.1697805251007627,-0.4867093514188816,-1.0261667362455194,0.8459113011114247,1.1532535902386967,0.7921350125353742,0.8503986689016318,0.12286069757234411,-0.3305890744344257,-0.42623001504290287,1.1914379855160337,0.0,-0.9320143892374165,1.5068404719089457,0.1557070814399298,1.754054456494842,2.284590031732371,0.7649976209279952,3.977310265498893,3.6100788863016295,0.5952380952380951,0.30708661417322836,0.10714285714285714,0.75,0.0,0.6250604741170779,1.0,0.3714285714285714,0.3333333333333333,0.5,1.0,0.48562401263823063,0.7335876330054206,0.3333333333333333,0.2142857142857143,0.0,1.0,0.0,0.0,0.5750000000000001,0.5,1.0,0.525,0.38888888888888884,1.0,1.0,0.0018832625991523982,0.023256103259300547,0.00017518721852580448,0.00017518721852580448,4.379680463145112e-05,0.0566292683884663,0.00017518721852580448,0.0024526210593612627,8.759360926290224e-05,0.00013139041389435336,0.00017518721852580448,0.4480851081843764,0.8918781295148707,0.00013139041389435336,0.0006131552648403157,0.00013139041389435336,0.00017518721852580448,0.0035037443705160896,0.0,0.0010073265065233758,0.00013139041389435336,0.00017518721852580448,0.0009197328972604735,0.00030657763242015784,0.0006569520694717668,0.000744545678734669
